,Año,Cantidad Transportada (MTn),Cultivo,Destino,Origen,Step From,Step To
396,2018,0.01495227,Trigo,Zona 9,Buenos Aires,0,1
397,2019,0.03154896,Trigo,Zona 9,Buenos Aires,0,1
398,2020,0.0004,Trigo,Zona 9,Buenos Aires,0,1
399,2018,0.0005,Maiz,B.Blanca,Catamarca,0,1
400,2019,0.00036,Maiz,B.Blanca,Catamarca,0,1
401,2015,0.00039069,Maiz,Cordoba,Catamarca,0,1
402,2016,0.0010133400000000002,Maiz,Cordoba,Catamarca,0,1
403,2017,0.00025703,Maiz,Cordoba,Catamarca,0,1
404,2018,0.00139,Maiz,Cordoba,Catamarca,0,1
405,2019,0.00171,Maiz,Cordoba,Catamarca,0,1
406,2016,0.00042,Maiz,Resto del País,Catamarca,0,1
407,2017,0.00045,Maiz,Resto del País,Catamarca,0,1
408,2019,0.00237,Maiz,Resto del País,Catamarca,0,1
409,2015,2.9579999999999998e-05,Maiz,Rosario N,Catamarca,0,1
410,2016,0.008251610000000001,Maiz,Rosario N,Catamarca,0,1
411,2017,0.00152619,Maiz,Rosario N,Catamarca,0,1
412,2018,0.00619375,Maiz,Rosario N,Catamarca,0,1
413,2019,0.00745251,Maiz,Rosario N,Catamarca,0,1
414,2020,0.00172,Maiz,Rosario N,Catamarca,0,1
415,2015,0.00168,Maiz,Rosario S,Catamarca,0,1
416,2016,0.00102,Maiz,Rosario S,Catamarca,0,1
417,2017,0.0015699599999999998,Maiz,Rosario S,Catamarca,0,1
418,2018,0.00039,Maiz,Rosario S,Catamarca,0,1
419,2019,0.0031423,Maiz,Rosario S,Catamarca,0,1
420,2017,9.5e-05,Maiz,Zona 10,Catamarca,0,1
421,2015,0.0007660599999999999,Maiz,Zona 11,Catamarca,0,1
422,2016,0.00116918,Maiz,Zona 11,Catamarca,0,1
423,2017,0.0006237699999999999,Maiz,Zona 11,Catamarca,0,1
424,2018,0.011765620000000001,Maiz,Zona 11,Catamarca,0,1
425,2019,0.00665073,Maiz,Zona 11,Catamarca,0,1
426,2015,0.00035982,Maiz,Zona 12,Catamarca,0,1
427,2016,0.0005027699999999999,Maiz,Zona 12,Catamarca,0,1
428,2019,0.00036061000000000003,Maiz,Zona 12,Catamarca,0,1
429,2015,0.00021,Maiz,Zona 13,Catamarca,0,1
430,2016,0.00116,Maiz,Zona 13,Catamarca,0,1
431,2017,0.0011,Maiz,Zona 13,Catamarca,0,1
432,2018,0.00072,Maiz,Zona 13,Catamarca,0,1
433,2019,0.0005,Maiz,Zona 13,Catamarca,0,1
434,2016,0.0005,Maiz,Zona 14,Catamarca,0,1
435,2017,0.00021,Maiz,Zona 14,Catamarca,0,1
436,2019,0.0015133199999999996,Maiz,Zona 14,Catamarca,0,1
437,2015,0.00199257,Maiz,Zona 16,Catamarca,0,1
438,2016,0.00204399,Maiz,Zona 16,Catamarca,0,1
439,2017,0.003947,Maiz,Zona 16,Catamarca,0,1
440,2018,0.0034232899999999994,Maiz,Zona 16,Catamarca,0,1
441,2019,0.0021810799999999997,Maiz,Zona 16,Catamarca,0,1
442,2020,0.0005,Maiz,Zona 16,Catamarca,0,1
443,2016,0.00031551999999999996,Maiz,Zona 17,Catamarca,0,1
444,2016,0.0014051899999999997,Maiz,Zona 18,Catamarca,0,1
445,2017,0.0004044,Maiz,Zona 18,Catamarca,0,1
446,2018,0.0005232300000000001,Maiz,Zona 18,Catamarca,0,1
447,2019,2.74e-06,Maiz,Zona 18,Catamarca,0,1
448,2017,0.00014618,Maiz,Zona 5,Catamarca,0,1
449,2018,6e-05,Maiz,Zona 6,Catamarca,0,1
450,2015,0.00168,Maiz,Zona 8,Catamarca,0,1
451,2017,0.00012,Maiz,Zona 8,Catamarca,0,1
452,2018,8.520999999999999e-05,Maiz,Zona 8,Catamarca,0,1
453,2019,0.00014848,Maiz,Zona 8,Catamarca,0,1
454,2015,0.0011,Maiz,Zona 9,Catamarca,0,1
455,2019,0.00021,Maiz,Zona 9,Catamarca,0,1
456,2016,0.001,Soja,B.Blanca,Catamarca,0,1
457,2015,2.081e-05,Soja,Cordoba,Catamarca,0,1
458,2016,0.00010092,Soja,Cordoba,Catamarca,0,1
459,2017,0.0005189600000000001,Soja,Cordoba,Catamarca,0,1
460,2019,0.0008274,Soja,Cordoba,Catamarca,0,1
461,2015,6e-05,Soja,Quequen,Catamarca,0,1
462,2015,0.00138,Soja,Rosario N,Catamarca,0,1
463,2016,0.005341350000000001,Soja,Rosario N,Catamarca,0,1
464,2017,0.00159706,Soja,Rosario N,Catamarca,0,1
465,2018,0.00251706,Soja,Rosario N,Catamarca,0,1
466,2019,0.0028432899999999996,Soja,Rosario N,Catamarca,0,1
467,2020,0.00024,Soja,Rosario N,Catamarca,0,1
468,2016,0.001,Soja,Rosario S,Catamarca,0,1
469,2017,0.00029,Soja,Rosario S,Catamarca,0,1
470,2018,0.0017364000000000001,Soja,Rosario S,Catamarca,0,1
471,2019,0.0014751999999999999,Soja,Rosario S,Catamarca,0,1
472,2015,0.04139318,Soja,Zona 11,Catamarca,0,1
473,2016,0.063145,Soja,Zona 11,Catamarca,0,1
474,2017,0.040848050000000004,Soja,Zona 11,Catamarca,0,1
475,2018,0.033864689999999996,Soja,Zona 11,Catamarca,0,1
476,2019,0.06754851,Soja,Zona 11,Catamarca,0,1
477,2020,0.00158,Soja,Zona 11,Catamarca,0,1
478,2018,0.00051,Soja,Zona 12,Catamarca,0,1
479,2016,2.9370000000000002e-05,Soja,Zona 14,Catamarca,0,1
480,2017,3e-05,Soja,Zona 14,Catamarca,0,1
481,2018,0.000726,Soja,Zona 14,Catamarca,0,1
482,2015,0.025172689999999998,Soja,Zona 15,Catamarca,0,1
483,2016,0.0031988099999999994,Soja,Zona 15,Catamarca,0,1
484,2017,0.00850904,Soja,Zona 15,Catamarca,0,1
485,2018,0.00279,Soja,Zona 15,Catamarca,0,1
486,2015,0.00160673,Soja,Zona 16,Catamarca,0,1
487,2016,0.00317875,Soja,Zona 16,Catamarca,0,1
488,2017,0.00363166,Soja,Zona 16,Catamarca,0,1
489,2018,0.00298896,Soja,Zona 16,Catamarca,0,1
490,2019,0.008977590000000002,Soja,Zona 16,Catamarca,0,1
491,2020,0.00033,Soja,Zona 16,Catamarca,0,1
492,2016,0.003298,Soja,Zona 17,Catamarca,0,1
493,2015,0.0022404900000000004,Soja,Zona 18,Catamarca,0,1
494,2016,0.0017344,Soja,Zona 18,Catamarca,0,1
495,2017,0.00192769,Soja,Zona 18,Catamarca,0,1
496,2018,0.00020443000000000002,Soja,Zona 18,Catamarca,0,1
497,2019,0.0007932099999999999,Soja,Zona 18,Catamarca,0,1
498,2017,2.9440000000000003e-05,Soja,Zona 5,Catamarca,0,1
499,2015,0.00072,Soja,Zona 8,Catamarca,0,1
500,2018,5.4980000000000006e-05,Soja,Zona 8,Catamarca,0,1
501,2019,3.426e-05,Soja,Zona 8,Catamarca,0,1
502,2019,0.00014137,Soja,Zona 9,Catamarca,0,1
503,2015,0.00370806,Trigo,Cordoba,Catamarca,0,1
504,2016,0.00403921,Trigo,Cordoba,Catamarca,0,1
505,2017,0.005217889999999999,Trigo,Cordoba,Catamarca,0,1
506,2018,0.00231,Trigo,Cordoba,Catamarca,0,1
507,2019,0.0035669300000000003,Trigo,Cordoba,Catamarca,0,1
508,2015,0.000589,Trigo,Rosario N,Catamarca,0,1
509,2016,0.0034653199999999996,Trigo,Rosario N,Catamarca,0,1
510,2017,0.00568241,Trigo,Rosario N,Catamarca,0,1
511,2018,0.0030753,Trigo,Rosario N,Catamarca,0,1
512,2019,0.009622710000000001,Trigo,Rosario N,Catamarca,0,1
513,2020,0.00036,Trigo,Rosario N,Catamarca,0,1
514,2015,0.00118,Trigo,Rosario S,Catamarca,0,1
515,2016,0.00173,Trigo,Rosario S,Catamarca,0,1
516,2017,0.00332851,Trigo,Rosario S,Catamarca,0,1
517,2018,0.0010522299999999997,Trigo,Rosario S,Catamarca,0,1
518,2019,0.0011151199999999996,Trigo,Rosario S,Catamarca,0,1
519,2016,3e-05,Trigo,Zona 10,Catamarca,0,1
520,2018,8.620000000000001e-05,Trigo,Zona 10,Catamarca,0,1
521,2019,2.668e-05,Trigo,Zona 10,Catamarca,0,1
522,2016,0.00173,Trigo,Zona 11,Catamarca,0,1
523,2017,0.0004,Trigo,Zona 11,Catamarca,0,1
524,2019,0.00042,Trigo,Zona 11,Catamarca,0,1
525,2016,0.00095,Trigo,Zona 12,Catamarca,0,1
526,2016,0.0005,Trigo,Zona 14,Catamarca,0,1
527,2017,9e-05,Trigo,Zona 14,Catamarca,0,1
528,2016,0.00017242,Trigo,Zona 15,Catamarca,0,1
529,2015,0.012962,Trigo,Zona 16,Catamarca,0,1
530,2016,0.00717748,Trigo,Zona 16,Catamarca,0,1
531,2017,0.026477269999999997,Trigo,Zona 16,Catamarca,0,1
532,2018,0.020275900000000003,Trigo,Zona 16,Catamarca,0,1
533,2019,0.00932757,Trigo,Zona 16,Catamarca,0,1
534,2015,0.00971907,Trigo,Zona 17,Catamarca,0,1
535,2016,0.00867616,Trigo,Zona 17,Catamarca,0,1
536,2017,0.0020356,Trigo,Zona 17,Catamarca,0,1
537,2018,0.0011505400000000002,Trigo,Zona 17,Catamarca,0,1
538,2019,0.0017171299999999999,Trigo,Zona 17,Catamarca,0,1
539,2015,0.00028787,Trigo,Zona 18,Catamarca,0,1
540,2016,0.00043017999999999995,Trigo,Zona 18,Catamarca,0,1
541,2017,0.00031232000000000005,Trigo,Zona 18,Catamarca,0,1
542,2018,0.0005405,Trigo,Zona 18,Catamarca,0,1
543,2019,0.00017005,Trigo,Zona 18,Catamarca,0,1
544,2016,3e-05,Trigo,Zona 4,Catamarca,0,1
545,2015,0.0003,Trigo,Zona 5,Catamarca,0,1
546,2016,0.00033,Trigo,Zona 5,Catamarca,0,1
547,2018,6e-05,Trigo,Zona 5,Catamarca,0,1
548,2019,0.0003,Trigo,Zona 5,Catamarca,0,1
549,2016,3e-05,Trigo,Zona 6,Catamarca,0,1
550,2017,0.0003,Trigo,Zona 6,Catamarca,0,1
551,2015,0.00299,Trigo,Zona 8,Catamarca,0,1
552,2016,0.006941139999999999,Trigo,Zona 8,Catamarca,0,1
553,2017,0.00014979000000000004,Trigo,Zona 8,Catamarca,0,1
554,2018,0.00063,Trigo,Zona 8,Catamarca,0,1
555,2019,0.00145968,Trigo,Zona 8,Catamarca,0,1
556,2015,0.0008,Trigo,Zona 9,Catamarca,0,1
557,2016,0.004880690000000001,Trigo,Zona 9,Catamarca,0,1
558,2017,0.00036,Trigo,Zona 9,Catamarca,0,1
559,2018,0.00015,Trigo,Zona 9,Catamarca,0,1
560,2019,0.00083576,Trigo,Zona 9,Catamarca,0,1
561,2015,0.00174,Maiz,Bs As,Chaco,0,1
562,2016,3e-05,Maiz,Bs As,Chaco,0,1
563,2017,0.00066,Maiz,Bs As,Chaco,0,1
564,2018,0.0005028,Maiz,Bs As,Chaco,0,1
565,2019,0.005830149999999999,Maiz,Bs As,Chaco,0,1
566,2018,0.00075,Maiz,Cordoba,Chaco,0,1
567,2016,9e-05,Maiz,Quequen,Chaco,0,1
568,2015,0.10346736999999999,Maiz,Rosario N,Chaco,0,1
569,2016,0.17726426000000006,Maiz,Rosario N,Chaco,0,1
570,2017,0.23148089,Maiz,Rosario N,Chaco,0,1
571,2018,0.23535685,Maiz,Rosario N,Chaco,0,1
572,2019,0.32835351,Maiz,Rosario N,Chaco,0,1
573,2020,0.080653,Maiz,Rosario N,Chaco,0,1
574,2015,0.03845514,Maiz,Rosario S,Chaco,0,1
575,2016,0.09251190000000001,Maiz,Rosario S,Chaco,0,1
576,2017,0.04353901999999999,Maiz,Rosario S,Chaco,0,1
577,2018,0.07624562000000001,Maiz,Rosario S,Chaco,0,1
578,2019,0.08717164,Maiz,Rosario S,Chaco,0,1
579,2020,0.077506,Maiz,Rosario S,Chaco,0,1
580,2021,6e-05,Maiz,Rosario S,Chaco,0,1
581,2015,0.001,Maiz,Zona 10,Chaco,0,1
582,2016,0.0005,Maiz,Zona 10,Chaco,0,1
583,2017,9.122e-05,Maiz,Zona 10,Chaco,0,1
584,2019,2.932e-05,Maiz,Zona 10,Chaco,0,1
585,2015,0.00044467000000000004,Maiz,Zona 11,Chaco,0,1
586,2016,0.00067395,Maiz,Zona 11,Chaco,0,1
587,2017,0.00026999,Maiz,Zona 11,Chaco,0,1
588,2018,0.0007113000000000001,Maiz,Zona 11,Chaco,0,1
589,2019,0.00063537,Maiz,Zona 11,Chaco,0,1
590,2015,0.01053139,Maiz,Zona 12,Chaco,0,1
591,2016,0.01096477,Maiz,Zona 12,Chaco,0,1
592,2017,0.02257112,Maiz,Zona 12,Chaco,0,1
593,2018,0.0070785200000000005,Maiz,Zona 12,Chaco,0,1
594,2019,0.015345059999999999,Maiz,Zona 12,Chaco,0,1
595,2020,0.00433,Maiz,Zona 12,Chaco,0,1
596,2015,0.00798,Maiz,Zona 13,Chaco,0,1
597,2016,0.01322,Maiz,Zona 13,Chaco,0,1
598,2017,0.00702015,Maiz,Zona 13,Chaco,0,1
599,2018,0.017546690000000004,Maiz,Zona 13,Chaco,0,1
600,2019,0.009258959999999998,Maiz,Zona 13,Chaco,0,1
601,2015,0.0591866,Maiz,Zona 14,Chaco,0,1
602,2016,0.056661829999999996,Maiz,Zona 14,Chaco,0,1
603,2017,0.06219582,Maiz,Zona 14,Chaco,0,1
604,2018,0.038370839999999996,Maiz,Zona 14,Chaco,0,1
605,2019,0.08890404,Maiz,Zona 14,Chaco,0,1
606,2020,0.0003,Maiz,Zona 14,Chaco,0,1
607,2015,0.025519380000000005,Maiz,Zona 15,Chaco,0,1
608,2016,0.03879343000000001,Maiz,Zona 15,Chaco,0,1
609,2017,0.02968757,Maiz,Zona 15,Chaco,0,1
610,2018,0.05817581000000001,Maiz,Zona 15,Chaco,0,1
611,2019,0.06336798000000002,Maiz,Zona 15,Chaco,0,1
612,2020,0.0086,Maiz,Zona 15,Chaco,0,1
613,2015,0.008814600000000002,Maiz,Zona 17,Chaco,0,1
614,2016,0.01682689,Maiz,Zona 17,Chaco,0,1
615,2017,0.08517625999999998,Maiz,Zona 17,Chaco,0,1
616,2018,0.050314500000000005,Maiz,Zona 17,Chaco,0,1
617,2019,0.07124173000000002,Maiz,Zona 17,Chaco,0,1
618,2020,0.0052,Maiz,Zona 17,Chaco,0,1
619,2015,0.012422060000000002,Maiz,Zona 18,Chaco,0,1
620,2016,0.01010042,Maiz,Zona 18,Chaco,0,1
621,2017,0.01125202,Maiz,Zona 18,Chaco,0,1
622,2018,0.013554690000000001,Maiz,Zona 18,Chaco,0,1
623,2019,0.00710034,Maiz,Zona 18,Chaco,0,1
624,2018,0.00045106,Maiz,Zona 4,Chaco,0,1
625,2015,0.0056,Maiz,Zona 5,Chaco,0,1
626,2018,0.0015,Maiz,Zona 5,Chaco,0,1
627,2019,0.0006,Maiz,Zona 5,Chaco,0,1
628,2015,0.00242236,Maiz,Zona 6,Chaco,0,1
629,2019,0.00318,Maiz,Zona 6,Chaco,0,1
630,2015,0.00866,Maiz,Zona 8,Chaco,0,1
631,2016,0.01702,Maiz,Zona 8,Chaco,0,1
632,2018,3.5e-05,Maiz,Zona 8,Chaco,0,1
633,2019,0.0012,Maiz,Zona 8,Chaco,0,1
634,2018,0.000144,Maiz,Zona 9,Chaco,0,1
635,2017,6e-05,Soja,Bs As,Chaco,0,1
636,2015,9.771999999999999e-05,Soja,Cordoba,Chaco,0,1
637,2016,3.452e-05,Soja,Cordoba,Chaco,0,1
638,2018,0.000174,Soja,Cordoba,Chaco,0,1
639,2019,7e-05,Soja,Cordoba,Chaco,0,1
640,2017,0.00015622,Soja,Quequen,Chaco,0,1
641,2015,0.44133491999999985,Soja,Rosario N,Chaco,0,1
642,2016,0.42114858999999993,Soja,Rosario N,Chaco,0,1
643,2017,0.46925346999999984,Soja,Rosario N,Chaco,0,1
644,2018,0.36112763,Soja,Rosario N,Chaco,0,1
645,2019,0.46774049,Soja,Rosario N,Chaco,0,1
646,2020,0.132224,Soja,Rosario N,Chaco,0,1
647,2021,0.00027,Soja,Rosario N,Chaco,0,1
648,2015,0.044024069999999985,Soja,Rosario S,Chaco,0,1
649,2016,0.05232509,Soja,Rosario S,Chaco,0,1
650,2017,0.08058609,Soja,Rosario S,Chaco,0,1
651,2018,0.025493960000000006,Soja,Rosario S,Chaco,0,1
652,2019,0.05188517,Soja,Rosario S,Chaco,0,1
653,2020,0.029644,Soja,Rosario S,Chaco,0,1
654,2021,0.00012,Soja,Rosario S,Chaco,0,1
655,2015,0.00450821,Soja,Zona 11,Chaco,0,1
656,2016,0.0024847000000000003,Soja,Zona 11,Chaco,0,1
657,2017,0.00201243,Soja,Zona 11,Chaco,0,1
658,2018,0.00126267,Soja,Zona 11,Chaco,0,1
659,2019,0.0027187099999999996,Soja,Zona 11,Chaco,0,1
660,2015,0.025238620000000003,Soja,Zona 12,Chaco,0,1
661,2016,0.0155055,Soja,Zona 12,Chaco,0,1
662,2017,0.03228606,Soja,Zona 12,Chaco,0,1
663,2018,0.019329350000000002,Soja,Zona 12,Chaco,0,1
664,2019,0.00838736,Soja,Zona 12,Chaco,0,1
665,2020,0.00417,Soja,Zona 12,Chaco,0,1
666,2015,1.338e-05,Soja,Zona 13,Chaco,0,1
667,2016,0.00041346,Soja,Zona 13,Chaco,0,1
668,2017,0.0012,Soja,Zona 13,Chaco,0,1
669,2018,0.0033005300000000003,Soja,Zona 13,Chaco,0,1
670,2019,0.00054,Soja,Zona 13,Chaco,0,1
671,2015,0.04407486,Soja,Zona 14,Chaco,0,1
672,2016,0.04128267000000002,Soja,Zona 14,Chaco,0,1
673,2017,0.04671704,Soja,Zona 14,Chaco,0,1
674,2018,0.0296079,Soja,Zona 14,Chaco,0,1
675,2019,0.009313209999999999,Soja,Zona 14,Chaco,0,1
676,2020,0.00017,Soja,Zona 14,Chaco,0,1
677,2015,0.25022781,Soja,Zona 15,Chaco,0,1
678,2016,0.14878296999999993,Soja,Zona 15,Chaco,0,1
679,2017,0.19761683000000008,Soja,Zona 15,Chaco,0,1
680,2018,0.19576071999999997,Soja,Zona 15,Chaco,0,1
681,2019,0.16728842,Soja,Zona 15,Chaco,0,1
682,2020,0.0121,Soja,Zona 15,Chaco,0,1
683,2015,0.17985631000000002,Soja,Zona 17,Chaco,0,1
684,2016,0.12483457,Soja,Zona 17,Chaco,0,1
685,2017,0.23108621999999998,Soja,Zona 17,Chaco,0,1
686,2018,0.13034604,Soja,Zona 17,Chaco,0,1
687,2019,0.099438,Soja,Zona 17,Chaco,0,1
688,2020,0.011088,Soja,Zona 17,Chaco,0,1
689,2015,0.0019766199999999997,Soja,Zona 18,Chaco,0,1
690,2016,0.00277958,Soja,Zona 18,Chaco,0,1
691,2017,0.00119,Soja,Zona 18,Chaco,0,1
692,2018,0.00203146,Soja,Zona 18,Chaco,0,1
693,2019,0.0020881999999999997,Soja,Zona 18,Chaco,0,1
694,2017,3e-05,Soja,Zona 3,Chaco,0,1
695,2017,3.26e-05,Soja,Zona 4,Chaco,0,1
696,2015,0.01184,Soja,Zona 5,Chaco,0,1
697,2019,0.001,Soja,Zona 5,Chaco,0,1
698,2020,0.0003,Soja,Zona 5,Chaco,0,1
699,2015,2.989e-05,Soja,Zona 6,Chaco,0,1
700,2016,3e-05,Soja,Zona 6,Chaco,0,1
701,2018,0.0001,Soja,Zona 7,Chaco,0,1
702,2019,5.8e-05,Soja,Zona 7,Chaco,0,1
703,2015,0.00242729,Soja,Zona 8,Chaco,0,1
704,2016,0.00054469,Soja,Zona 8,Chaco,0,1
705,2017,0.0011273899999999998,Soja,Zona 8,Chaco,0,1
706,2018,0.00011976,Soja,Zona 8,Chaco,0,1
707,2019,0.0015848400000000001,Soja,Zona 8,Chaco,0,1
708,2015,2e-05,Soja,Zona 9,Chaco,0,1
709,2016,0.000494,Soja,Zona 9,Chaco,0,1
710,2017,9.961000000000002e-05,Soja,Zona 9,Chaco,0,1
711,2018,0.00052511,Soja,Zona 9,Chaco,0,1
712,2019,0.011567000000000003,Soja,Zona 9,Chaco,0,1
713,2015,0.001068,Trigo,Bs As,Chaco,0,1
714,2016,0.00101,Trigo,Bs As,Chaco,0,1
715,2017,0.00066,Trigo,Bs As,Chaco,0,1
716,2018,0.00334,Trigo,Bs As,Chaco,0,1
717,2019,0.00999997,Trigo,Bs As,Chaco,0,1
718,2015,0.00023375999999999998,Trigo,Cordoba,Chaco,0,1
719,2016,8.802e-05,Trigo,Cordoba,Chaco,0,1
720,2017,0.0001087,Trigo,Cordoba,Chaco,0,1
721,2018,0.00644581,Trigo,Cordoba,Chaco,0,1
722,2019,0.00268115,Trigo,Cordoba,Chaco,0,1
723,2017,0.00024,Trigo,Quequen,Chaco,0,1
724,2015,0.01005686,Trigo,Rosario N,Chaco,0,1
725,2016,0.028574529999999994,Trigo,Rosario N,Chaco,0,1
726,2017,0.035061049999999996,Trigo,Rosario N,Chaco,0,1
727,2018,0.02732393,Trigo,Rosario N,Chaco,0,1
728,2019,0.08336541000000001,Trigo,Rosario N,Chaco,0,1
729,2020,0.00128,Trigo,Rosario N,Chaco,0,1
730,2015,0.00422715,Trigo,Rosario S,Chaco,0,1
731,2016,0.014333360000000002,Trigo,Rosario S,Chaco,0,1
732,2017,0.00930812,Trigo,Rosario S,Chaco,0,1
733,2018,0.01288895,Trigo,Rosario S,Chaco,0,1
734,2019,0.03752846,Trigo,Rosario S,Chaco,0,1
735,2020,0.00424,Trigo,Rosario S,Chaco,0,1
736,2016,0.00647,Trigo,Zona 11,Chaco,0,1
737,2017,8.904e-05,Trigo,Zona 11,Chaco,0,1
738,2018,0.00015,Trigo,Zona 11,Chaco,0,1
739,2015,0.00153356,Trigo,Zona 12,Chaco,0,1
740,2016,0.024089029999999997,Trigo,Zona 12,Chaco,0,1
741,2017,0.00438917,Trigo,Zona 12,Chaco,0,1
742,2018,0.0076351200000000004,Trigo,Zona 12,Chaco,0,1
743,2019,0.00709597,Trigo,Zona 12,Chaco,0,1
744,2020,0.0003,Trigo,Zona 12,Chaco,0,1
745,2016,0.00033,Trigo,Zona 13,Chaco,0,1
746,2015,0.00212938,Trigo,Zona 14,Chaco,0,1
747,2016,0.00724456,Trigo,Zona 14,Chaco,0,1
748,2017,0.00513421,Trigo,Zona 14,Chaco,0,1
749,2018,0.0008972000000000001,Trigo,Zona 14,Chaco,0,1
750,2019,0.00539118,Trigo,Zona 14,Chaco,0,1
751,2020,0.005,Trigo,Zona 14,Chaco,0,1
752,2015,0.04362024000000001,Trigo,Zona 15,Chaco,0,1
753,2016,0.012393730000000002,Trigo,Zona 15,Chaco,0,1
754,2017,0.0026784300000000003,Trigo,Zona 15,Chaco,0,1
755,2018,0.005897940000000002,Trigo,Zona 15,Chaco,0,1
756,2019,0.03370546,Trigo,Zona 15,Chaco,0,1
757,2020,0.0011116199999999998,Trigo,Zona 15,Chaco,0,1
758,2015,0.003235,Trigo,Zona 16,Chaco,0,1
759,2016,0.010671380000000001,Trigo,Zona 16,Chaco,0,1
760,2017,0.00528408,Trigo,Zona 16,Chaco,0,1
761,2018,0.025913150000000003,Trigo,Zona 16,Chaco,0,1
762,2019,0.00828761,Trigo,Zona 16,Chaco,0,1
763,2015,0.029173229999999998,Trigo,Zona 17,Chaco,0,1
764,2016,0.03454729,Trigo,Zona 17,Chaco,0,1
765,2017,0.05381357,Trigo,Zona 17,Chaco,0,1
766,2018,0.03729964000000001,Trigo,Zona 17,Chaco,0,1
767,2019,0.025348440000000003,Trigo,Zona 17,Chaco,0,1
768,2015,0.0014206800000000001,Trigo,Zona 18,Chaco,0,1
769,2016,6e-05,Trigo,Zona 18,Chaco,0,1
770,2015,0.00039,Trigo,Zona 3,Chaco,0,1
771,2015,0.00012,Trigo,Zona 5,Chaco,0,1
772,2016,0.00318,Trigo,Zona 5,Chaco,0,1
773,2017,0.00127308,Trigo,Zona 5,Chaco,0,1
774,2018,0.00382577,Trigo,Zona 5,Chaco,0,1
775,2019,0.00495722,Trigo,Zona 5,Chaco,0,1
776,2015,0.00255959,Trigo,Zona 6,Chaco,0,1
777,2016,0.0012776900000000002,Trigo,Zona 6,Chaco,0,1
778,2018,0.00822582,Trigo,Zona 6,Chaco,0,1
779,2019,0.01317122,Trigo,Zona 6,Chaco,0,1
780,2020,0.0006,Trigo,Zona 6,Chaco,0,1
781,2015,6e-05,Trigo,Zona 7,Chaco,0,1
782,2016,0.0005,Trigo,Zona 7,Chaco,0,1
783,2018,0.0005,Trigo,Zona 7,Chaco,0,1
784,2019,0.00258251,Trigo,Zona 7,Chaco,0,1
785,2015,0.00070411,Trigo,Zona 8,Chaco,0,1
786,2016,0.001936,Trigo,Zona 8,Chaco,0,1
787,2017,0.00051,Trigo,Zona 8,Chaco,0,1
788,2018,0.005596599999999999,Trigo,Zona 8,Chaco,0,1
789,2019,0.00261,Trigo,Zona 8,Chaco,0,1
790,2015,9e-05,Trigo,Zona 9,Chaco,0,1
791,2018,0.00464072,Trigo,Zona 9,Chaco,0,1
792,2019,0.00488,Trigo,Zona 9,Chaco,0,1
793,2017,0.0003,Maiz,Rosario N,Chubut,0,1
794,2015,2.73e-06,Maiz,Rosario S,Chubut,0,1
795,2016,9e-05,Soja,Zona 5,Chubut,0,1
796,2016,5.431e-05,Soja,Zona 7,Chubut,0,1
797,2015,7.360000000000001e-06,Soja,Zona 8,Chubut,0,1
798,2016,0.00015,Trigo,Rosario N,Chubut,0,1
799,2015,0.00163,Maiz,B.Blanca,Ciudad Autónoma de Buenos Aires,0,1
800,2016,0.018406380000000003,Maiz,B.Blanca,Ciudad Autónoma de Buenos Aires,0,1
801,2017,0.00242498,Maiz,B.Blanca,Ciudad Autónoma de Buenos Aires,0,1
802,2018,0.01615658,Maiz,B.Blanca,Ciudad Autónoma de Buenos Aires,0,1
803,2019,0.07701481,Maiz,B.Blanca,Ciudad Autónoma de Buenos Aires,0,1
804,2020,0.022297,Maiz,B.Blanca,Ciudad Autónoma de Buenos Aires,0,1
805,2015,0.000726,Maiz,Bs As,Ciudad Autónoma de Buenos Aires,0,1
806,2016,0.0079,Maiz,Bs As,Ciudad Autónoma de Buenos Aires,0,1
807,2019,6.419e-05,Maiz,Bs As,Ciudad Autónoma de Buenos Aires,0,1
808,2018,0.00041954000000000004,Maiz,Cordoba,Ciudad Autónoma de Buenos Aires,0,1
809,2019,0.001754,Maiz,Cordoba,Ciudad Autónoma de Buenos Aires,0,1
810,2016,0.01582649,Maiz,Quequen,Ciudad Autónoma de Buenos Aires,0,1
811,2017,0.00875,Maiz,Quequen,Ciudad Autónoma de Buenos Aires,0,1
812,2018,0.00271462,Maiz,Quequen,Ciudad Autónoma de Buenos Aires,0,1
813,2019,0.0177439,Maiz,Quequen,Ciudad Autónoma de Buenos Aires,0,1
814,2020,0.00121,Maiz,Quequen,Ciudad Autónoma de Buenos Aires,0,1
815,2015,0.00729198,Maiz,Rosario N,Ciudad Autónoma de Buenos Aires,0,1
816,2016,0.035488360000000004,Maiz,Rosario N,Ciudad Autónoma de Buenos Aires,0,1
817,2017,0.0466961,Maiz,Rosario N,Ciudad Autónoma de Buenos Aires,0,1
818,2018,0.05897578999999999,Maiz,Rosario N,Ciudad Autónoma de Buenos Aires,0,1
819,2019,0.6407442,Maiz,Rosario N,Ciudad Autónoma de Buenos Aires,0,1
820,2020,0.361061,Maiz,Rosario N,Ciudad Autónoma de Buenos Aires,0,1
821,2015,0.0038893499999999998,Maiz,Rosario S,Ciudad Autónoma de Buenos Aires,0,1
822,2016,0.005395360000000001,Maiz,Rosario S,Ciudad Autónoma de Buenos Aires,0,1
823,2017,0.02025604,Maiz,Rosario S,Ciudad Autónoma de Buenos Aires,0,1
